0	0
1	4.59952e-05
2	3.96361e-05
3	4.68655e-05
4	3.87273e-05
5	3.72765e-05
6	4.16274e-05
7	5.05114e-05
8	4.69813e-05
9	3.82249e-05
10	3.69844e-05
11	4.22063e-05
12	0
13	0
14	4.12939e-05
15	3.88803e-05
16	3.81408e-05
17	4.251e-05
18	4.22857e-05
19	4.44994e-05
20	4.78423e-05
21	3.98753e-05
22	4.30965e-05
23	4.50995e-05
24	4.15051e-05
25	0
26	0
27	4.39878e-05
28	4.54524e-05
29	4.52409e-05
30	4.24826e-05
31	4.33195e-05
32	4.89471e-05
33	4.82485e-05
34	4.25158e-05
35	4.07383e-05
36	4.16985e-05
37	3.97007e-05
38	0
39	0
40	3.80986e-05
41	4.46482e-05
42	4.17502e-05
43	4.35405e-05
44	3.8578e-05
45	5.00333e-05
46	4.12517e-05
47	4.024e-05
48	4.14643e-05
49	3.72913e-05
50	4.50985e-05
51	0
52	0
53	3.84569e-05
54	4.26147e-05
55	4.12605e-05
56	3.81622e-05
57	3.70104e-05
58	4.52359e-05
59	4.65395e-05
60	4.27306e-05
61	4.68163e-05
62	4.68976e-05
63	4.35889e-05
64	0
65	0
66	3.92001e-05
67	4.07858e-05
68	4.37496e-05
69	3.58608e-05
70	3.4364e-05
71	3.35662e-05
72	3.76966e-05
73	4.00407e-05
74	0
75	4.17619e-05
76	4.4265e-05
77	0
78	0
79	3.78947e-05
80	0
81	4.68276e-05
82	4.30584e-05
83	3.26812e-05
84	4.91927e-05
85	4.11417e-05
86	4.73197e-05
87	4.22845e-05
88	4.03328e-05
89	3.54462e-05
90	0
91	0
92	4.00274e-05
93	3.75402e-05
94	4.17242e-05
95	4.98643e-05
96	3.8439e-05
97	4.19891e-05
98	0
99	4.34754e-05
100	5.00765e-05
101	4.9042e-05
102	4.36044e-05
103	0
104	0
105	3.77693e-05
106	4.23644e-05
107	3.76458e-05
108	3.48966e-05
109	4.1199e-05
110	3.86796e-05
111	4.42019e-05
112	5.17724e-05
113	3.96864e-05
114	3.48005e-05
115	3.89016e-05
116	0
117	0
118	3.7966e-05
119	0
120	3.88293e-05
121	5.02391e-05
122	3.90081e-05
123	4.7955e-05
124	4.11332e-05
125	4.181e-05
126	3.72734e-05
127	3.86097e-05
128	3.81293e-05
129	0
130	0
131	4.14526e-05
132	3.7761e-05
133	4.59397e-05
134	3.68183e-05
135	4.56481e-05
136	0
137	4.78098e-05
138	3.79686e-05
139	3.6458e-05
140	4.25181e-05
141	3.76859e-05
142	0
143	0
144	3.43661e-05
145	3.96531e-05
146	0
147	3.56455e-05
148	4.05786e-05
149	3.6628e-05
150	4.50604e-05
151	3.71132e-05
152	3.83217e-05
153	3.74508e-05
154	4.48952e-05
155	0
156	0
157	3.56944e-05
158	3.53072e-05
159	4.4539e-05
160	4.35095e-05
161	4.16794e-05
162	3.81303e-05
163	4.26741e-05
164	4.46961e-05
165	4.66242e-05
166	3.86176e-05
167	3.81694e-05
168	0
169	0
170	4.32172e-05
171	3.3576e-05
172	4.45704e-05
173	4.02954e-05
174	4.15976e-05
175	4.16486e-05
176	4.41649e-05
177	3.41773e-05
178	4.12495e-05
179	3.6777e-05
180	3.54092e-05
181	0
182	0
183	4.26657e-05
184	3.60792e-05
185	4.05347e-05
186	3.86953e-05
187	3.90081e-05
188	3.87866e-05
189	4.1085e-05
190	4.56128e-05
191	3.94545e-05
192	4.46055e-05
193	3.84412e-05
194	0
195	0
196	4.09851e-05
197	4.75497e-05
198	3.23184e-05
199	4.12045e-05
200	4.40171e-05
201	3.73559e-05
202	4.04153e-05
203	4.13892e-05
204	4.25713e-05
205	3.88787e-05
206	3.6495e-05
207	0
208	0
209	3.2234e-05
210	4.06983e-05
211	3.87232e-05
212	3.0364e-05
213	4.12581e-05
214	3.35946e-05
215	3.73409e-05
216	3.95987e-05
217	3.62806e-05
218	4.47695e-05
219	4.35908e-05
220	0
221	0
222	3.85244e-05
223	3.31252e-05
224	3.49612e-05
225	4.10144e-05
226	3.72183e-05
227	3.22454e-05
228	3.20115e-05
229	4.15268e-05
230	2.88746e-05
231	3.8609e-05
232	4.28107e-05
233	0
234	0
235	3.56607e-05
236	4.01452e-05
237	3.75037e-05
238	4.11549e-05
239	3.86274e-05
240	2.97995e-05
241	4.34313e-05
242	3.66857e-05
243	3.74761e-05
244	4.42004e-05
245	4.45275e-05
246	0
247	0
248	4.7354e-05
249	3.35438e-05
250	4.03252e-05
251	3.70858e-05
252	3.94468e-05
253	4.29335e-05
254	3.69318e-05
255	3.95343e-05
256	3.70586e-05
257	4.08034e-05
258	4.33278e-05
259	0
260	0
261	4.05548e-05
262	4.16758e-05
263	4.84505e-05
264	4.547e-05
265	4.2681e-05
266	4.39236e-05
267	3.6562e-05
268	3.94433e-05
269	4.24993e-05
270	4.2841e-05
271	4.63965e-05
272	0
273	0
274	4.40304e-05
275	3.94936e-05
276	4.52785e-05
277	3.72651e-05
278	4.00338e-05
279	4.25832e-05
280	4.33226e-05
281	4.48418e-05
282	3.83983e-05
283	4.39417e-05
284	4.46005e-05
285	0
286	0
287	4.60024e-05
288	4.58155e-05
289	3.41074e-05
290	4.10132e-05
291	3.59621e-05
292	4.75345e-05
293	3.89035e-05
294	4.30148e-05
295	4.0267e-05
296	3.89135e-05
297	3.67665e-05
298	0
299	0
300	4.40965e-05
301	4.07565e-05
302	3.75314e-05
303	4.21896e-05
304	4.28393e-05
305	4.02758e-05
306	4.6459e-05
307	3.9927e-05
308	5.27239e-05
309	4.40466e-05
310	4.15838e-05
311	0
312	0
313	4.83768e-05
314	5.86858e-05
315	4.17795e-05
316	3.10855e-05
317	3.65825e-05
318	0
319	4.00922e-05
320	4.77319e-05
321	4.23167e-05
322	4.34628e-05
323	3.32851e-05
324	0
325	0
326	3.85149e-05
327	4.21078e-05
328	3.61917e-05
329	3.45683e-05
330	3.99346e-05
331	5.16045e-05
332	3.81441e-05
333	4.67875e-05
334	4.01578e-05
335	4.0787e-05
336	4.06444e-05
337	0
338	0
339	4.94626e-05
340	4.50041e-05
341	3.85129e-05
342	3.76496e-05
343	4.17931e-05
344	4.81398e-05
345	4.33102e-05
346	4.59824e-05
347	3.70727e-05
348	4.21939e-05
349	3.59879e-05
350	0
351	0
352	4.0401e-05
353	5.34945e-05
354	4.26648e-05
355	3.96001e-05
356	3.80015e-05
357	4.58024e-05
358	3.91996e-05
359	4.19612e-05
360	4.18644e-05
361	3.86224e-05
362	3.68874e-05
363	0
364	0
365	4.39246e-05
366	4.16079e-05
367	4.09343e-05
368	4.54049e-05
369	0
370	4.52065e-05
371	3.85766e-05
372	3.78559e-05
373	5.04618e-05
374	4.13463e-05
375	3.97201e-05
376	0
377	0
378	3.90811e-05
379	4.61969e-05
380	4.07867e-05
381	3.70469e-05
382	3.6288e-05
383	4.01287e-05
384	3.60312e-05
385	4.68552e-05
386	4.69215e-05
387	4.41613e-05
388	4.18632e-05
389	0
390	0
391	4.30105e-05
392	4.52716e-05
393	4.20289e-05
394	3.08335e-05
395	4.12621e-05
396	3.87568e-05
397	4.57542e-05
398	4.16191e-05
399	3.80728e-05
400	3.4271e-05
401	3.50549e-05
402	0
403	0
404	3.5073e-05
405	3.91545e-05
406	3.32608e-05
407	3.96452e-05
408	4.2767e-05
409	4.23245e-05
410	3.84843e-05
411	4.16169e-05
412	3.64296e-05
413	3.81904e-05
414	4.06263e-05
415	0
416	0
417	3.40652e-05
418	3.77421e-05
419	3.44992e-05
420	4.44696e-05
421	3.99766e-05
422	3.7221e-05
423	3.65953e-05
424	4.14894e-05
425	3.02649e-05
426	3.85518e-05
427	3.57454e-05
428	0
429	0
430	4.1652e-05
431	3.37899e-05
432	3.6849e-05
433	3.3735e-05
434	4.06249e-05
435	4.0513e-05
436	3.48337e-05
437	4.5429e-05
438	4.39796e-05
439	3.705e-05
440	3.29256e-05
441	0
442	0
443	4.13682e-05
444	4.80726e-05
445	5.50945e-05
446	3.91693e-05
447	4.15478e-05
448	4.10826e-05
449	3.41582e-05
450	4.01452e-05
451	3.98481e-05
452	3.76983e-05
453	3.43614e-05
454	0
455	0
456	4.26061e-05
457	4.47793e-05
458	3.76618e-05
459	4.10395e-05
460	3.71506e-05
461	0
462	3.7457e-05
463	4.0194e-05
464	4.45051e-05
465	3.1883e-05
466	3.42412e-05
467	0
468	0
469	4.01855e-05
470	4.12736e-05
471	4.37636e-05
472	3.80077e-05
473	3.3783e-05
474	3.89199e-05
475	4.30539e-05
476	4.14741e-05
477	4.12486e-05
478	3.17683e-05
479	3.55048e-05
480	0
481	0
482	4.02508e-05
483	4.29358e-05
484	3.40452e-05
485	3.21217e-05
486	3.3704e-05
487	4.36127e-05
488	3.99423e-05
489	3.75652e-05
490	4.49622e-05
491	3.75876e-05
492	3.9026e-05
493	0
494	0
495	3.86496e-05
496	3.45037e-05
497	4.05974e-05
498	3.62308e-05
499	3.6397e-05
500	3.78215e-05
501	3.81052e-05
502	3.97997e-05
503	3.79443e-05
504	3.02036e-05
505	3.60785e-05
506	0
507	0
508	4.22704e-05
509	4.14059e-05
510	3.60832e-05
511	3.71652e-05
512	3.61991e-05
513	4.03349e-05
514	3.56238e-05
515	3.59843e-05
516	4.20597e-05
517	3.48096e-05
518	3.39479e-05
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
